COUNTY,PRECINCT,timing,election_name,VOTER COUNT
DALLAS,2407,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,287
DALLAS,2407,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,189
DALLAS,2407,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2343
DALLAS,2407,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,181
DALLAS,2407,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,205
DALLAS,2408,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,54
DALLAS,2408,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,73
DALLAS,2408,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,70
DALLAS,2408,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,111
DALLAS,2408,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,50
DALLAS,2408,EV,2020 NOVEMBER 3RD GENERAL ELECTION,929
DALLAS,2408,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,54
DALLAS,2408,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,42
DALLAS,2409,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,55
DALLAS,2409,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,73
DALLAS,2409,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,59
DALLAS,2409,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,94
DALLAS,2409,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,61
DALLAS,2409,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1154
DALLAS,2409,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,45
DALLAS,2409,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,45
DALLAS,2410,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,57
DALLAS,2410,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,72
DALLAS,2410,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,105
DALLAS,2410,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,125
DALLAS,2410,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,63
DALLAS,2410,EV,2020 NOVEMBER 3RD GENERAL ELECTION,964
DALLAS,2410,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,63
DALLAS,2410,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,63
DALLAS,2411,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,10
DALLAS,2411,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,14
DALLAS,2411,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,20
DALLAS,2411,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,34
DALLAS,2411,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,12
DALLAS,2411,EV,2020 NOVEMBER 3RD GENERAL ELECTION,343
DALLAS,2411,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,12
DALLAS,2411,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,8
DALLAS,2417,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,12
DALLAS,2417,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,8
DALLAS,2417,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,18
DALLAS,2417,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,15
DALLAS,2500,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,111
DALLAS,2500,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,162
DALLAS,2500,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,122
DALLAS,2500,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,198
DALLAS,2500,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,113
DALLAS,2500,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1715
DALLAS,2500,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,73
DALLAS,2500,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,72
DALLAS,2501,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,94
DALLAS,2501,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,173
DALLAS,2501,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,81
DALLAS,2501,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,79
DALLAS,2501,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,75
DALLAS,2501,EV,2020 NOVEMBER 3RD GENERAL ELECTION,880
DALLAS,2501,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,65
DALLAS,2501,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,85
DALLAS,2502,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,90
DALLAS,2502,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,269
DALLAS,2502,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,70
DALLAS,2502,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,102
DALLAS,2502,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,119
DALLAS,2502,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1310
DALLAS,2502,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,65
DALLAS,2502,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,163
DALLAS,2503,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,159
DALLAS,2503,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,413
DALLAS,2503,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,141
DALLAS,2503,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,165
DALLAS,2503,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,231
DALLAS,2503,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1935
DALLAS,2503,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,127
DALLAS,2503,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,183
DALLAS,2504,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,69
DALLAS,2504,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,132
DALLAS,2504,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,59
DALLAS,2504,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,77
DALLAS,2504,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,75
DALLAS,2504,EV,2020 NOVEMBER 3RD GENERAL ELECTION,872
DALLAS,2504,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,54
DALLAS,2504,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,67
DALLAS,2505,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,80
DALLAS,2505,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,132
DALLAS,2505,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,137
DALLAS,2505,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,214
DALLAS,2505,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,143
DALLAS,2505,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1820
DALLAS,2505,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,110
DALLAS,2505,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,115
DALLAS,2506,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,146
DALLAS,2506,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,178
DALLAS,2506,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,101
DALLAS,2506,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,133
DALLAS,2506,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,135
DALLAS,2506,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1630
DALLAS,2506,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,93
DALLAS,2506,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,128
DALLAS,2507,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,122
DALLAS,2507,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,214
DALLAS,2507,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,115
DALLAS,2507,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,183
DALLAS,2507,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,156
DALLAS,2507,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1488
DALLAS,2507,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,123
DALLAS,2507,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,159
DALLAS,2508,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,149
DALLAS,2508,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,130
DALLAS,2508,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,136
DALLAS,2508,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,198
DALLAS,2508,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,82
DALLAS,2508,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2005
DALLAS,2508,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,105
DALLAS,2508,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,92
DALLAS,2509,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,190
DALLAS,2509,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,280
DALLAS,2509,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,137
DALLAS,2509,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,210
DALLAS,2509,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,201
DALLAS,2509,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1973
DALLAS,2509,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,166
DALLAS,2509,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,235
DALLAS,2510,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,106
DALLAS,2510,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,116
DALLAS,2510,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,85
DALLAS,2510,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,122
DALLAS,2510,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,79
DALLAS,2510,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1083
DALLAS,2510,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,99
DALLAS,2510,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,92
DALLAS,2511,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,113
DALLAS,2511,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,162
DALLAS,2511,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,93
DALLAS,2511,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,146
DALLAS,2511,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,125
DALLAS,2511,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1273
DALLAS,2511,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,98
DALLAS,2511,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,108
DALLAS,2512,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,76
DALLAS,2512,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,104
DALLAS,2512,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,71
DALLAS,2512,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,99
DALLAS,2512,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,81
DALLAS,2512,EV,2020 NOVEMBER 3RD GENERAL ELECTION,966
DALLAS,2512,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,87
DALLAS,2512,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,92
DALLAS,2513,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,127
DALLAS,2513,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,193
DALLAS,2513,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,130
DALLAS,2513,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,154
DALLAS,2513,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,136
DALLAS,2513,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1650
DALLAS,2513,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,136
DALLAS,2513,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,125
DALLAS,2514,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,161
DALLAS,2514,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,217
DALLAS,2514,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,146
DALLAS,2514,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,215
DALLAS,2514,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,171
DALLAS,2514,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1717
DALLAS,2514,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,184
DALLAS,2514,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,153
DALLAS,2515,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,52
DALLAS,2515,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,51
DALLAS,2515,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,26
DALLAS,2515,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,30
DALLAS,2517,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,124
DALLAS,2517,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,55
DALLAS,2517,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,236
DALLAS,2517,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,63
DALLAS,2518,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,134
DALLAS,2518,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,174
DALLAS,2518,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,145
DALLAS,2518,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,108
DALLAS,2519,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,138
DALLAS,2519,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,107
DALLAS,2519,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,95
DALLAS,2519,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,73
DALLAS,2520,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,196
DALLAS,2520,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,164
DALLAS,2520,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,222
DALLAS,2520,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,108
DALLAS,2521,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,166
DALLAS,2521,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,137
DALLAS,2521,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,109
DALLAS,2521,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,80
DALLAS,2523,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,72
DALLAS,2523,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,62
DALLAS,2523,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,50
DALLAS,2523,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,42
DALLAS,2601,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,61
DALLAS,2601,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,59
DALLAS,2601,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,93
DALLAS,2601,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,164
DALLAS,2601,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,56
DALLAS,2601,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1265
DALLAS,2601,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,93
DALLAS,2601,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,50
DALLAS,2602,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,134
DALLAS,2602,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,86
DALLAS,2602,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,184
DALLAS,2602,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,232
DALLAS,2602,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,110
DALLAS,2602,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2007
DALLAS,2602,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,294
DALLAS,2602,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,114
DALLAS,2603,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,110
DALLAS,2603,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,99
DALLAS,2603,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,146
DALLAS,2603,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,219
DALLAS,2603,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,99
DALLAS,2603,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2144
DALLAS,2603,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,133
DALLAS,2603,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,90
DALLAS,2604,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,121
DALLAS,2604,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,108
DALLAS,2604,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,173
DALLAS,2604,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,255
DALLAS,2604,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,100
DALLAS,2604,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1869
DALLAS,2604,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,210
DALLAS,2604,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,106
DALLAS,2605,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,112
DALLAS,2605,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,110
DALLAS,2605,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,82
DALLAS,2605,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,148
DALLAS,2605,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,46
DALLAS,2605,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1963
DALLAS,2605,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,90
DALLAS,2605,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,52
DALLAS,2606,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,65
DALLAS,2606,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,84
DALLAS,2606,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,63
DALLAS,2606,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,41
DALLAS,2608,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,137
DALLAS,2608,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,255
DALLAS,2608,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,126
DALLAS,2608,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,162
DALLAS,2609,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,1
DALLAS,2611,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,44
DALLAS,2611,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,39
DALLAS,2611,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,65
DALLAS,2611,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,21
DALLAS,2612,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,11
DALLAS,2612,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,3
DALLAS,2612,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,6
DALLAS,2612,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,4
DALLAS,2613,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,128
DALLAS,2613,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,144
DALLAS,2613,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,171
DALLAS,2613,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,102
DALLAS,2614,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,7
DALLAS,2614,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,3
DALLAS,2614,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,5
DALLAS,2614,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,1
DALLAS,2700,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,140
DALLAS,2700,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,186
DALLAS,2700,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,125
DALLAS,2700,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1983
DALLAS,2701,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,218
DALLAS,2701,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,260
DALLAS,2701,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,194
DALLAS,2701,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3103
DALLAS,2702,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,229
DALLAS,2702,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,302
DALLAS,2702,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,401
DALLAS,2702,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3531
DALLAS,2703,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,32
DALLAS,2703,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,61
DALLAS,2703,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,41
DALLAS,2703,EV,2020 NOVEMBER 3RD GENERAL ELECTION,758
DALLAS,2704,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,141
DALLAS,2704,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,175
DALLAS,2704,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,97
DALLAS,2704,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2073
DALLAS,2705,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,84
DALLAS,2705,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,117
DALLAS,2705,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,66
DALLAS,2705,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1095
DALLAS,2706,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,130
DALLAS,2706,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,158
DALLAS,2706,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,185
DALLAS,2706,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1788
DALLAS,2707,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,100
DALLAS,2707,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,138
DALLAS,2707,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,132
DALLAS,2707,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1901
DALLAS,2708,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,190
DALLAS,2708,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,284
DALLAS,2708,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,300
DALLAS,2708,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2928
DALLAS,2709,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,57
DALLAS,2709,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,75
DALLAS,2709,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,99
DALLAS,2709,EV,2020 NOVEMBER 3RD GENERAL ELECTION,865
DALLAS,2709.0,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,2
DALLAS,2710,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,119
DALLAS,2710,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,143
DALLAS,2710,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,83
DALLAS,2710,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1467
DALLAS,2711,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,134
DALLAS,2711,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,155
DALLAS,2711,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,89
DALLAS,2711,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1662
DALLAS,2712,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,169
DALLAS,2712,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,193
DALLAS,2712,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,138
DALLAS,2712,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2461
DALLAS,2713,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,105
DALLAS,2713,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,117
DALLAS,2713,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,200
DALLAS,2713,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1249
DALLAS,2714,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,239
DALLAS,2714,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,285
DALLAS,2714,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,208
DALLAS,2714,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2883
DALLAS,2715,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,142
DALLAS,2715,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,167
DALLAS,2715,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,124
DALLAS,2715,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1796
DALLAS,2716,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,112
DALLAS,2716,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,111
DALLAS,2716,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,45
DALLAS,2716,EV,2020 NOVEMBER 3RD GENERAL ELECTION,974
DALLAS,2717,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,2
DALLAS,2717,EV,2020 NOVEMBER 3RD GENERAL ELECTION,4
DALLAS,2801,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,124
DALLAS,2801,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,271
DALLAS,2801,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,146
DALLAS,2801,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,210
DALLAS,2801,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,242
DALLAS,2801,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2481
DALLAS,2801,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,166
DALLAS,2801,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,244
DALLAS,2802,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,175
DALLAS,2802,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,439
DALLAS,2802,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,209
DALLAS,2802,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,238
DALLAS,2802,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,214
DALLAS,2802,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3266
